Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
Q9I5K7	Q9I5K7_PSEAE	unreviewed	Uncharacterized protein	PA0721	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	30	PA0721				1 out of 5						AE004091;	AAG04110;		NP_249412.1;WP_003115130.1;
Q9HW80	Q9HW80_PSEAE	unreviewed	DUF4350 domain-containing protein	PA4321	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	423	PA4321				1 out of 5						AE004091;	AAG07709;		NP_253011.1;WP_003112781.1;
Q9HXE1	Q9HXE1_PSEAE	unreviewed	Probable amino acid binding protein	PA3865	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	263	PA3865				1 out of 5	nitrogen compound transport [GO:0071705]	outer membrane-bounded periplasmic space [GO:0030288]		GO:0030288; GO:0071705	outer membrane-bounded periplasmic space [GO:0030288]; nitrogen compound transport [GO:0071705]	AE004091;	AAG07252;		NP_252554.1;WP_003113778.1;
Q9I2Y7	Q9I2Y7_PSEAE	unreviewed	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	PA1750	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	358	PA1750				2 out of 5	aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	cytoplasm [GO:0005737]	3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]	GO:0003849; GO:0005737; GO:0008652; GO:0009073; GO:0009423	cytoplasm [GO:0005737]; 3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; aromatic amino acid family biosynthetic process [GO:0009073]; cellular amino acid biosynthetic process [GO:0008652]; chorismate biosynthetic process [GO:0009423]	AE004091;	AAG05139;		NP_250441.1;WP_003109525.1;
Q9I2Z6	Q9I2Z6_PSEAE	unreviewed	Glutaredoxin domain-containing protein	PA1741	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	123	PA1741				1 out of 5	glutathione metabolic process [GO:0006749]		protein disulfide oxidoreductase activity [GO:0015035]	GO:0006749; GO:0015035	protein disulfide oxidoreductase activity [GO:0015035]; glutathione metabolic process [GO:0006749]	AE004091;	AAG05130;		NP_250432.1;WP_003087752.1;
Q9HVF4	Q9HVF4_PSEAE	unreviewed	Uncharacterized protein	PA4637	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	92	PA4637				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	AE004091;	AAG08025;		NP_253327.1;WP_003114705.1;
Q9HYP8	Q9HYP8_PSEAE	unreviewed	STAS domain-containing protein	PA3347	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	101	PA3347				1 out of 5			anti-sigma factor antagonist activity [GO:0043856]	GO:0043856	anti-sigma factor antagonist activity [GO:0043856]	AE004091;	AAG06735;		NP_252037.1;WP_003091727.1;
Q9HTI0	Q9HTI0_PSEAE	unreviewed	Probable lipolytic enzyme	PA5384	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	331	PA5384				1 out of 5			acylcarnitine hydrolase activity [GO:0047619]; short-chain carboxylesterase activity [GO:0034338]	GO:0034338; GO:0047619	acylcarnitine hydrolase activity [GO:0047619]; short-chain carboxylesterase activity [GO:0034338]	AE004091;	AAG08769;		NP_254071.1;WP_003115631.1;
Q9HYU3	Q9HYU3_PSEAE	unreviewed	Long-chain-fatty-acid--CoA ligase	fadD2 PA3300	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	562	PA3300		fadD2		1 out of 5			ligase activity [GO:0016874]	GO:0016874	ligase activity [GO:0016874]	AE004091;	AAG06688;		NP_251990.1;WP_003091644.1;
Q9I370	Q9I370_PSEAE	unreviewed	Probable glutathione S-transferase	PA1655	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	200	PA1655				1 out of 5	glutathione metabolic process [GO:0006749]		transferase activity [GO:0016740]	GO:0006749; GO:0016740	transferase activity [GO:0016740]; glutathione metabolic process [GO:0006749]	AE004091;	AAG05044;		NP_250346.1;WP_003097816.1;
Q9I350	Q9I350_PSEAE	unreviewed	Smr domain-containing protein	PA1675	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	185	PA1675				1 out of 5			endodeoxyribonuclease activity [GO:0004520]	GO:0004520	endodeoxyribonuclease activity [GO:0004520]	AE004091;	AAG05064;		NP_250366.1;WP_003087642.1;
Q9I4Q0	Q9I4Q0_PSEAE	unreviewed	Basal-body rod modification protein FlgD	flgD PA1079	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	237	PA1079		flgD		2 out of 5	bacterial-type flagellum-dependent swarming motility [GO:0071978]; bacterial-type flagellum organization [GO:0044781]	bacterial-type flagellum hook [GO:0009424]		GO:0009424; GO:0044781; GO:0071978	bacterial-type flagellum hook [GO:0009424]; bacterial-type flagellum organization [GO:0044781]; bacterial-type flagellum-dependent swarming motility [GO:0071978]	AE004091;	AAG04468;		NP_249770.1;WP_003082153.1;
Q9I4W5	Q9I4W5_PSEAE	unreviewed	Thioredoxin peroxidase	bcp PA1008	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	157	PA1008		bcp		2 out of 5	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]	cytoplasm [GO:0005737]	thioredoxin peroxidase activity [GO:0008379]	GO:0005737; GO:0008379; GO:0034599; GO:0045454	cytoplasm [GO:0005737]; thioredoxin peroxidase activity [GO:0008379]; cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]	AE004091;	AAG04397;		NP_249699.1;WP_003086262.1;
Q9HUF9	Q9HUF9_PSEAE	unreviewed	Uncharacterized protein	PA5006	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	492	PA5006				1 out of 5						AE004091;	AAG08391;		NP_253693.1;WP_003114552.1;
Q9HZ19	Q9HZ19_PSEAE	unreviewed	CsaA protein	csaA PA3221	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	111	PA3221		csaA		1 out of 5			tRNA binding [GO:0000049]	GO:0000049	tRNA binding [GO:0000049]	AE004091;	AAG06609;		NP_251911.1;WP_003109191.1;
Q9I606	Q9I606_PSEAE	unreviewed	Probable class III pyridoxal phosphate-dependent aminotransferase	PA0530	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	393	PA0530				1 out of 5			identical protein binding [GO:0042802]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	GO:0008483; GO:0030170; GO:0042802	identical protein binding [GO:0042802]; pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	AE004091;	AAG03919;		NP_249221.1;WP_003084899.1;
Q9HWA8	Q9HWA8_PSEAE	unreviewed	Phosphate transporter	PA4292	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	489	PA4292				1 out of 5	phosphate ion transmembrane transport [GO:0035435]	integral component of plasma membrane [GO:0005887]	inorganic phosphate transmembrane transporter activity [GO:0005315]	GO:0005315; GO:0005887; GO:0035435	integral component of plasma membrane [GO:0005887]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]	AE004091;	AAG07680;		NP_252982.1;WP_003093821.1;
Q9I531	Q9I531_PSEAE	unreviewed	Uncharacterized protein	PA0926	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	141	PA0926				1 out of 5						AE004091;	AAG04315;		NP_249617.1;WP_003112592.1;
Q9I3T9	Q9I3T9_PSEAE	unreviewed	DNA helicase (EC 3.6.4.12)	PA1405	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	530	PA1405				2 out of 5	recombinational repair [GO:0000725]	cytosol [GO:0005829]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]	GO:0000725; GO:0003677; GO:0005524; GO:0005829; GO:0043138	cytosol [GO:0005829]; 3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; recombinational repair [GO:0000725]	AE004091;	AAG04794;		NP_250096.1;WP_010895565.1;
Q9I1J6	Q9I1J6_PSEAE	unreviewed	Arsenical pump membrane protein	arsB PA2278	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	427	PA2278		arsB		2 out of 5	arsenite transport [GO:0015700]; response to arsenic-containing substance [GO:0046685]	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]	antimonite secondary active transmembrane transporter activity [GO:0042960]; arsenite secondary active transmembrane transporter activity [GO:0008490]	GO:0005887; GO:0008490; GO:0015700; GO:0016021; GO:0042960; GO:0046685	integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; antimonite secondary active transmembrane transporter activity [GO:0042960]; arsenite secondary active transmembrane transporter activity [GO:0008490]; arsenite transport [GO:0015700]; response to arsenic-containing substance [GO:0046685]	AE004091;	AAG05666;		NP_250968.1;WP_003113751.1;
Q9I594	Q9I594_PSEAE	unreviewed	Uncharacterized protein	PA0847	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	735	PA0847				1 out of 5	regulation of transcription, DNA-templated [GO:0006355]; signal transduction [GO:0007165]	integral component of membrane [GO:0016021]	diguanylate cyclase activity [GO:0052621]	GO:0006355; GO:0007165; GO:0016021; GO:0052621	integral component of membrane [GO:0016021]; diguanylate cyclase activity [GO:0052621]; regulation of transcription, DNA-templated [GO:0006355]; signal transduction [GO:0007165]	AE004091;	AAG04236;		NP_249538.1;WP_010895525.1;
Q9I144	Q9I144_PSEAE	unreviewed	Protein HflC	PA2438	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	341	PA2438				2 out of 5	regulation of peptidase activity [GO:0052547]	integral component of membrane [GO:0016021]		GO:0016021; GO:0052547	integral component of membrane [GO:0016021]; regulation of peptidase activity [GO:0052547]	AE004091;	AAG05826;		NP_251128.1;WP_003113077.1;
Q9HX63	Q9HX63_PSEAE	unreviewed	Isochorismatase domain-containing protein	PA3953	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	193	PA3953				1 out of 5						AE004091;	AAG07340;		NP_252642.1;WP_003106834.1;
Q9I2Q4	Q9I2Q4_PSEAE	unreviewed	tRNA_edit domain-containing protein	PA1841	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	165	PA1841				1 out of 5			aminoacyl-tRNA editing activity [GO:0002161]	GO:0002161	aminoacyl-tRNA editing activity [GO:0002161]	AE004091;	AAG05230;		NP_250532.1;WP_003144704.1;
Q9I0F6	Q9I0F6_PSEAE	unreviewed	Uncharacterized protein	PA2682	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	413	PA2682				1 out of 5			hydrolase activity [GO:0016787]	GO:0016787	hydrolase activity [GO:0016787]	AE004091;	AAG06070;		NP_251372.1;WP_003113399.1;
Q9I062	Q9I062_PSEAE	unreviewed	Uncharacterized protein	PA2781	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	113	PA2781				1 out of 5						AE004091;	AAG06169;		NP_251471.1;WP_003119898.1;
G3XCY7	G3XCY7_PSEAE	unreviewed	Paerucumarin biosynthesis protein PvcD	pvcD PA2257	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	215	PA2257		pvcD		2 out of 5		periplasmic space [GO:0042597]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	GO:0005506; GO:0009055; GO:0020037; GO:0042597	periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	AE004091;	AAG05645;		NP_250947.1;WP_003113737.1;
Q9HUM3	Q9HUM3_PSEAE	unreviewed	Protein HflC	hflC PA4941	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	289	PA4941		hflC		2 out of 5	regulation of peptidase activity [GO:0052547]	integral component of membrane [GO:0016021]	peptidase activity [GO:0008233]	GO:0008233; GO:0016021; GO:0052547	integral component of membrane [GO:0016021]; peptidase activity [GO:0008233]; regulation of peptidase activity [GO:0052547]	AE004091;	AAG08326;		NP_253628.1;WP_003106429.1;
Q9HX71	Q9HX71_PSEAE	unreviewed	N-acetyltransferase domain-containing protein	PA3945	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	196	PA3945				1 out of 5			N-acetyltransferase activity [GO:0008080]	GO:0008080	N-acetyltransferase activity [GO:0008080]	AE004091;	AAG07332;		NP_252634.1;WP_003106016.1;
Q9HXR8	Q9HXR8_PSEAE	unreviewed	Probable FMN oxidoreductase	PA3723	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	368	PA3723				1 out of 5			FMN binding [GO:0010181]; NADP binding [GO:0050661]; NADPH dehydrogenase activity [GO:0003959]	GO:0003959; GO:0010181; GO:0050661	FMN binding [GO:0010181]; NADP binding [GO:0050661]; NADPH dehydrogenase activity [GO:0003959]	AE004091;	AAG07110;		NP_252412.1;WP_003113836.1;
Q9HV76	Q9HV76_PSEAE	unreviewed	Aminotransferase (EC 2.6.1.-)	PA4722	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	390	PA4722				2 out of 5	biosynthetic process [GO:0009058]		pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]	GO:0008483; GO:0009058; GO:0030170	pyridoxal phosphate binding [GO:0030170]; transaminase activity [GO:0008483]; biosynthetic process [GO:0009058]	AE004091;	AAG08108;		NP_253410.1;WP_003113459.1;
Q9I2S4	Q9I2S4_PSEAE	unreviewed	Probable enoyl-CoA hydratase/isomerase	PA1821	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	270	PA1821				1 out of 5			isomerase activity [GO:0016853]	GO:0016853	isomerase activity [GO:0016853]	AE004091;	AAG05210;		NP_250512.1;WP_003087972.1;
Q9I772	Q9I772_PSEAE	unreviewed	Uncharacterized protein	PA0060	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	77	PA0060				1 out of 5						AE004091;	AAG03450;		NP_248750.1;WP_003114662.1;
Q9HX11	Q9HX11_PSEAE	unreviewed	Uncharacterized protein	PA4016	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	579	PA4016				1 out of 5			peptidase activity [GO:0008233]	GO:0008233	peptidase activity [GO:0008233]	AE004091;	AAG07403;		NP_252705.1;WP_003114085.1;
Q9HT87	Q9HT87_PSEAE	unreviewed	Histidine kinase (EC 2.7.13.3)	PA5484	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	595	PA5484				2 out of 5	protein autophosphorylation [GO:0046777]	integral component of plasma membrane [GO:0005887]	histidine phosphotransfer kinase activity [GO:0009927]; phosphatase activity [GO:0016791]; phosphorelay sensor kinase activity [GO:0000155]	GO:0000155; GO:0005887; GO:0009927; GO:0016791; GO:0046777	integral component of plasma membrane [GO:0005887]; histidine phosphotransfer kinase activity [GO:0009927]; phosphatase activity [GO:0016791]; phosphorelay sensor kinase activity [GO:0000155]; protein autophosphorylation [GO:0046777]	AE004091;	AAG08869;		NP_254171.1;WP_003114120.1;
Q9I712	Q9I712_PSEAE	unreviewed	Probable transcriptional regulator	PA0120	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	228	PA0120				1 out of 5			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	AE004091;	AAG03510;		NP_248810.1;WP_003083762.1;
Q9I376	Q9I376_PSEAE	unreviewed	Probable short-chain dehydrogenase	PA1649	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	253	PA1649				1 out of 5			oxidoreductase activity [GO:0016491]	GO:0016491	oxidoreductase activity [GO:0016491]	AE004091;	AAG05038;		NP_250340.1;WP_003114603.1;
Q9I134	Q9I134_PSEAE	unreviewed	Amidohydro_3 domain-containing protein	PA2448	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	580	PA2448				1 out of 5			hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]	AE004091;	AAG05836;		NP_251138.1;WP_003113542.1;
Q9HVM2	Q9HVM2_PSEAE	unreviewed	Probable lipid II flippase MurJ	murJ PA4562	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	512	PA4562		murJ		2 out of 5	cell wall organization [GO:0071555]; lipid-linked peptidoglycan transport [GO:0015836]; lipid translocation [GO:0034204]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	integral component of plasma membrane [GO:0005887]	lipid-linked peptidoglycan transporter activity [GO:0015648]	GO:0005887; GO:0008360; GO:0009252; GO:0015648; GO:0015836; GO:0034204; GO:0071555	integral component of plasma membrane [GO:0005887]; lipid-linked peptidoglycan transporter activity [GO:0015648]; cell wall organization [GO:0071555]; lipid translocation [GO:0034204]; lipid-linked peptidoglycan transport [GO:0015836]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	AE004091;	AAG07950;		NP_253252.1;WP_003102622.1;
Q9I146	Q9I146_PSEAE	unreviewed	Uncharacterized protein	PA2436	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	144	PA2436				1 out of 5						AE004091;	AAG05824;		NP_251126.1;WP_003089693.1;
Q9I1V1	Q9I1V1_PSEAE	unreviewed	Malto-oligosyltrehalose trehalohydrolase (MTHase) (EC 3.2.1.141) (4-alpha-D-((1->4)-alpha-D-glucano)trehalose trehalohydrolase) (Maltooligosyl trehalose trehalohydrolase)	PA2164	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	583	PA2164				2 out of 5	trehalose biosynthetic process [GO:0005992]	cytoplasm [GO:0005737]	4-alpha-D-(1->4)-alpha-D-glucanotrehalose trehalohydrolase activity [GO:0033942]	GO:0005737; GO:0005992; GO:0033942	cytoplasm [GO:0005737]; 4-alpha-D-(1->4)-alpha-D-glucanotrehalose trehalohydrolase activity [GO:0033942]; trehalose biosynthetic process [GO:0005992]	AE004091;	AAG05552;		NP_250854.1;WP_003113657.1;
Q9HWY7	Q9HWY7_PSEAE	unreviewed	DUF4340 domain-containing protein	PA4040	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	335	PA4040				1 out of 5						AE004091;	AAG07427;		NP_252729.1;WP_003114913.1;
Q9HXR5	Q9HXR5_PSEAE	unreviewed	PLDc_2 domain-containing protein	PA3727	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	230	PA3727				1 out of 5	piRNA metabolic process [GO:0034587]			GO:0034587	piRNA metabolic process [GO:0034587]	AE004091;	AAG07114;		NP_252416.1;WP_003100680.1;
Q9I4C7	Q9I4C7_PSEAE	unreviewed	AB hydrolase-1 domain-containing protein	PA1211	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	211	PA1211				1 out of 5						AE004091;	AAG04600;		NP_249902.1;WP_003112451.1;
Q9I2Y1	Q9I2Y1_PSEAE	unreviewed	Aminodeoxychorismate synthase (EC 2.6.1.85)	pabB PA1758	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	453	PA1758		pabB		2 out of 5	folic acid-containing compound biosynthetic process [GO:0009396]; para-aminobenzoic acid biosynthetic process [GO:0008153]	cytoplasm [GO:0005737]	4-amino-4-deoxychorismate synthase activity [GO:0046820]	GO:0005737; GO:0008153; GO:0009396; GO:0046820	cytoplasm [GO:0005737]; 4-amino-4-deoxychorismate synthase activity [GO:0046820]; folic acid-containing compound biosynthetic process [GO:0009396]; para-aminobenzoic acid biosynthetic process [GO:0008153]	AE004091;	AAG05147;		NP_250449.1;WP_009314634.1;
Q9I2M6	Q9I2M6_PSEAE	unreviewed	Uncharacterized protein	PA1870	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	141	PA1870				1 out of 5						AE004091;	AAG05259;		NP_250561.1;WP_003120217.1;
Q9I721	Q9I721_PSEAE	unreviewed	Uncharacterized protein	PA0111	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	192	PA0111				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	AE004091;	AAG03501;		NP_248801.1;WP_003083738.1;
Q9I236	Q9I236_PSEAE	unreviewed	Probable amino acid permease	PA2079	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	468	PA2079				1 out of 5	amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	integral component of membrane [GO:0016021]		GO:0006865; GO:0016021; GO:0055085	integral component of membrane [GO:0016021]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]	AE004091;	AAG05467;		NP_250769.1;WP_003114855.1;
Q9HZ30	Q9HZ30_PSEAE	unreviewed	Trk system potassium uptake protein	trkH PA3210	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	484	PA3210		trkH		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	metal ion binding [GO:0046872]; potassium:chloride symporter activity [GO:0015379]	GO:0005886; GO:0015379; GO:0016021; GO:0046872	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; potassium:chloride symporter activity [GO:0015379]	AE004091;	AAG06598;		NP_251900.1;WP_003114825.1;
Q9I360	Q9I360_PSEAE	unreviewed	FHA domain-containing protein	PA1665	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	397	PA1665				1 out of 5	protein secretion by the type VI secretion system [GO:0033103]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]		ubiquitin-protein transferase activity [GO:0004842]	GO:0004842; GO:0006511; GO:0016567; GO:0033103	ubiquitin-protein transferase activity [GO:0004842]; protein secretion by the type VI secretion system [GO:0033103]; protein ubiquitination [GO:0016567]; ubiquitin-dependent protein catabolic process [GO:0006511]	AE004091;	AAG05054;		NP_250356.1;WP_003114611.1;
Q9I6Z5	Q9I6Z5_PSEAE	unreviewed	Probable permease of ABC transporter	PA0137	Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)	365	PA0137				1 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0016021; GO:0022857	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	AE004091;	AAG03527;		NP_248827.1;WP_003112631.1;
