Entry	Entry name	Status	Protein names	Gene names	Organism	Length	Gene names  (ordered locus )	Gene names  (ORF )	Gene names  (primary )	Gene names  (synonym )	Annotation	Gene ontology (biological process)	Gene ontology (cellular component)	Gene ontology (molecular function)	Gene ontology IDs	Gene ontology (GO)	Cross-reference (EMBL)	EnsemblBacteria transcript	Ensembl transcript	Cross-reference (RefSeq)
Q9K1J6	Q9K1J6_NEIMB	unreviewed	Uncharacterized protein	NMB0122	Neisseria meningitidis serogroup B (strain MC58)	189	NMB0122				1 out of 5	rRNA methylation [GO:0031167]		methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0008168; GO:0031167	methyltransferase activity [GO:0008168]; nucleic acid binding [GO:0003676]; rRNA methylation [GO:0031167]	AE002098;	AAF40581;		NP_273180.1;WP_002224769.1;
Q9K0I8	Q9K0I8_NEIMB	unreviewed	Spermidine/putrescine ABC transporter, permease protein	potB NMB0611	Neisseria meningitidis serogroup B (strain MC58)	321	NMB0611		potB		1 out of 5	transmembrane transport [GO:0055085]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021; GO:0055085	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]	AE002098;	AAF41038;		NP_273655.1;WP_002222839.1;
Q9JZC1	Q9JZC1_NEIMB	unreviewed	Uncharacterized protein	NMB1119	Neisseria meningitidis serogroup B (strain MC58)	201	NMB1119				1 out of 5						AE002098;	AAF41509;		NP_274149.1;WP_002225229.1;
Q9K1P8	Q9K1P8_NEIMB	unreviewed	Uncharacterized protein	NMB0032	Neisseria meningitidis serogroup B (strain MC58)	175	NMB0032				1 out of 5						AE002098;	AAF40503;		NP_273098.1;
Q9K1R8	Q9K1R8_NEIMB	unreviewed	Putative acetyltransferase	NMB0001	Neisseria meningitidis serogroup B (strain MC58)	163	NMB0001				1 out of 5	N-terminal peptidyl-alanine acetylation [GO:0017189]		ribosomal-protein-alanine N-acetyltransferase activity [GO:0008999]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]	GO:0008999; GO:0016747; GO:0017189	ribosomal-protein-alanine N-acetyltransferase activity [GO:0008999]; transferase activity, transferring acyl groups other than amino-acyl groups [GO:0016747]; N-terminal peptidyl-alanine acetylation [GO:0017189]	AE002098;	AAF40480;		NP_273067.1;WP_002225747.1;
Q4W590	Q4W590_NEIMB	unreviewed	PilS cassette	NMB0021	Neisseria meningitidis serogroup B (strain MC58)	124	NMB0021				1 out of 5	cell adhesion [GO:0007155]	pilus [GO:0009289]		GO:0007155; GO:0009289	pilus [GO:0009289]; cell adhesion [GO:0007155]	AE002098;	AAY52141;		YP_338286.1;
Q9JYR6	Q9JYR6_NEIMB	unreviewed	Putative transglycosylase	NMB1462	Neisseria meningitidis serogroup B (strain MC58)	207	NMB1462				1 out of 5						AE002098;	AAF41821;		NP_274473.1;WP_002219051.1;
Q7DDK0	Q7DDK0_NEIMB	unreviewed	Citrate synthase	gltA NMB0954	Neisseria meningitidis serogroup B (strain MC58)	427	NMB0954		gltA		2 out of 5	tricarboxylic acid cycle [GO:0006099]	cytoplasm [GO:0005737]	citrate (Si)-synthase activity [GO:0004108]	GO:0004108; GO:0005737; GO:0006099	cytoplasm [GO:0005737]; citrate (Si)-synthase activity [GO:0004108]; tricarboxylic acid cycle [GO:0006099]	AE002098;	AAF41360;		NP_273992.1;WP_002213761.1;
Q9K0L9	Q9K0L9_NEIMB	unreviewed	Transcriptional regulator, AsnC family	NMB0573	Neisseria meningitidis serogroup B (strain MC58)	187	NMB0573				1 out of 5	response to amino acid [GO:0043200]	cytosol [GO:0005829]	metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]	GO:0005829; GO:0043200; GO:0043565; GO:0046872	cytosol [GO:0005829]; metal ion binding [GO:0046872]; sequence-specific DNA binding [GO:0043565]; response to amino acid [GO:0043200]	AE002098;	AAF41001;		NP_273617.1;
Q9JZP8	Q9JZP8_NEIMB	unreviewed	Succinate dehydrogenase flavoprotein subunit (EC 1.3.5.1)	sdhA NMB0950	Neisseria meningitidis serogroup B (strain MC58)	587	NMB0950		sdhA		3 out of 5	anaerobic respiration [GO:0009061]; tricarboxylic acid cycle [GO:0006099]	plasma membrane [GO:0005886]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]	GO:0000104; GO:0005886; GO:0006099; GO:0008177; GO:0009055; GO:0009061; GO:0050660	plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]; anaerobic respiration [GO:0009061]; tricarboxylic acid cycle [GO:0006099]	AE002098;	AAF41356;		NP_273988.1;WP_010980875.1;
Q7DDM1	Q7DDM1_NEIMB	unreviewed	DUF2059 domain-containing protein	NMB0673	Neisseria meningitidis serogroup B (strain MC58)	195	NMB0673				1 out of 5						AE002098;	AAF41091;		NP_273715.1;
Q9K0E5	Q9K0E5_NEIMB	unreviewed	Uncharacterized protein	NMB0664	Neisseria meningitidis serogroup B (strain MC58)	64	NMB0664				1 out of 5						AE002098;	AAF41082;		WP_010980824.1;
Q9JZ02	Q9JZ02_NEIMB	unreviewed	Aldehyde dehydrogenase family protein	NMB1353	Neisseria meningitidis serogroup B (strain MC58)	447	NMB1353				1 out of 5			succinate-semialdehyde dehydrogenase (NAD+) activity [GO:0004777]	GO:0004777	succinate-semialdehyde dehydrogenase (NAD+) activity [GO:0004777]	AE002098;	AAF41727;		NP_274371.1;WP_002222345.1;
Q9K0E7	Q9K0E7_NEIMB	unreviewed	Uncharacterized protein	NMB0660	Neisseria meningitidis serogroup B (strain MC58)	129	NMB0660				1 out of 5						AE002098;	AAF41079;		NP_273702.1;WP_002219615.1;
Q9JYK7	Q9JYK7_NEIMB	unreviewed	RNA polymerase sigma factor RpoD (Sigma-70)	rpoD NMB1538	Neisseria meningitidis serogroup B (strain MC58)	642	NMB1538		rpoD		3 out of 5	transcription initiation from bacterial-type RNA polymerase promoter [GO:0001123]	cytoplasm [GO:0005737]	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0001123; GO:0003677; GO:0005737; GO:0016987	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; transcription initiation from bacterial-type RNA polymerase promoter [GO:0001123]	AE002098;	AAF41893;		NP_274545.1;WP_002225051.1;
Q9K1J0	Q9K1J0_NEIMB	unreviewed	Uncharacterized protein	NMB0134	Neisseria meningitidis serogroup B (strain MC58)	85	NMB0134				1 out of 5						AE002098;	AAF40593;		NP_273192.1;WP_002224772.1;
Q9JXW3	Q9JXW3_NEIMB	unreviewed	Biotin carboxylase (EC 6.3.4.14) (EC 6.4.1.2)	accC NMB1861	Neisseria meningitidis serogroup B (strain MC58)	453	NMB1861		accC		3 out of 5	fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]		acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]	GO:0003989; GO:0004075; GO:0005524; GO:0006633; GO:0046872; GO:2001295	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	AE002098;	AAF42195;		NP_274857.1;WP_002223021.1;
Q9JZS1	Q9JZS1_NEIMB	unreviewed	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42) (Oxalosuccinate decarboxylase)	icd NMB0920	Neisseria meningitidis serogroup B (strain MC58)	741	NMB0920		icd		3 out of 5	glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]		isocitrate dehydrogenase (NADP+) activity [GO:0004450]; metal ion binding [GO:0046872]	GO:0004450; GO:0006097; GO:0006099; GO:0046872	isocitrate dehydrogenase (NADP+) activity [GO:0004450]; metal ion binding [GO:0046872]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]	AE002098;	AAF41328;		NP_273960.1;WP_002225341.1;
Q7DDB8	Q7DDB8_NEIMB	unreviewed	Tautomerase (EC 5.3.2.-)	NMB1474	Neisseria meningitidis serogroup B (strain MC58)	69	NMB1474				1 out of 5	cellular aromatic compound metabolic process [GO:0006725]		isomerase activity [GO:0016853]	GO:0006725; GO:0016853	isomerase activity [GO:0016853]; cellular aromatic compound metabolic process [GO:0006725]	AE002098;	AAF41831;		NP_274483.1;WP_002212949.1;
Q9K1M4	Q9K1M4_NEIMB	unreviewed	Sodium/glutamate symporter	gltS NMB0085	Neisseria meningitidis serogroup B (strain MC58)	404	NMB0085		gltS		2 out of 5	L-glutamate transmembrane transport [GO:0015813]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	glutamate:sodium symporter activity [GO:0015501]	GO:0005886; GO:0015501; GO:0015813; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; glutamate:sodium symporter activity [GO:0015501]; L-glutamate transmembrane transport [GO:0015813]	AE002098;	AAF40548;		NP_273147.1;WP_002224758.1;
Q9JYU9	Q9JYU9_NEIMB	unreviewed	Putative ATP-dependent RNA helicase	NMB1422	Neisseria meningitidis serogroup B (strain MC58)	457	NMB1422				1 out of 5			ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]	GO:0003676; GO:0004386; GO:0005524; GO:0016787	ATP binding [GO:0005524]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]	AE002098;	AAF41783;		NP_274434.1;WP_002216952.1;
Q9K1B1	Q9K1B1_NEIMB	unreviewed	Uncharacterized protein	NMB0256	Neisseria meningitidis serogroup B (strain MC58)	113	NMB0256				1 out of 5						AE002098;	AAF40710;		NP_273312.1;WP_002215633.1;
Q9JYK3	Q9JYK3_NEIMB	unreviewed	Uncharacterized protein	NMB1542	Neisseria meningitidis serogroup B (strain MC58)	73	NMB1542				1 out of 5						AE002098;	AAF41897;		
Q9JYS3	Q9JYS3_NEIMB	unreviewed	Ferredoxin, 4Fe-4S bacterial type	NMB1454	Neisseria meningitidis serogroup B (strain MC58)	498	NMB1454				1 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	GO:0005886; GO:0016021; GO:0046872; GO:0051536	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	AE002098;	AAF41813;		NP_274465.1;WP_002219062.1;
Q9JYS7	Q9JYS7_NEIMB	unreviewed	Ferredoxin--NADP reductase (EC 1.18.1.2)	fpr-2 NMB1450	Neisseria meningitidis serogroup B (strain MC58)	259	NMB1450		fpr-2		1 out of 5	cellular response to oxidative stress [GO:0034599]; heme catabolic process [GO:0042167]		aconitate hydratase activity [GO:0003994]; ferredoxin-NADP+ reductase activity [GO:0004324]; succinate dehydrogenase activity [GO:0000104]	GO:0000104; GO:0003994; GO:0004324; GO:0034599; GO:0042167	aconitate hydratase activity [GO:0003994]; ferredoxin-NADP+ reductase activity [GO:0004324]; succinate dehydrogenase activity [GO:0000104]; cellular response to oxidative stress [GO:0034599]; heme catabolic process [GO:0042167]	AE002098;	AAF41809;		NP_274461.1;WP_002225108.1;
Q9JZU4	Q9JZU4_NEIMB	unreviewed	Uncharacterized protein	NMB0897	Neisseria meningitidis serogroup B (strain MC58)	126	NMB0897				1 out of 5			DNA binding [GO:0003677]	GO:0003677	DNA binding [GO:0003677]	AE002098;	AAF41305;		NP_273937.1;WP_002220683.1;
Q9K0W2	Q9K0W2_NEIMB	unreviewed	Bcr/CflA family efflux transporter	NMB0445	Neisseria meningitidis serogroup B (strain MC58)	410	NMB0445				2 out of 5	xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	xenobiotic transmembrane transporter activity [GO:0042910]	GO:0005886; GO:0016021; GO:0042910; GO:1990961	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; xenobiotic transmembrane transporter activity [GO:0042910]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	AE002098;	AAF40882;		NP_273492.1;
Q9K0X6	Q9K0X6_NEIMB	unreviewed	Uncharacterized protein	NMB0429	Neisseria meningitidis serogroup B (strain MC58)	34	NMB0429				1 out of 5						AE002098;	AAF40867;		NP_273477.1;
Q9K199	Q9K199_NEIMB	unreviewed	tRNA (cytidine(34)-2'-O)-methyltransferase (EC 2.1.1.207) (tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL)	trmL NMB0268	Neisseria meningitidis serogroup B (strain MC58)	154	NMB0268		trmL		3 out of 5	wobble position cytosine ribose methylation [GO:0002131]; wobble position uridine ribose methylation [GO:0002132]	cytoplasm [GO:0005737]	RNA binding [GO:0003723]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; tRNA methyltransferase activity [GO:0008175]	GO:0002131; GO:0002132; GO:0003723; GO:0005737; GO:0008175; GO:0008757	cytoplasm [GO:0005737]; RNA binding [GO:0003723]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; tRNA methyltransferase activity [GO:0008175]; wobble position cytosine ribose methylation [GO:0002131]; wobble position uridine ribose methylation [GO:0002132]	AE002098;	AAF40722;		NP_273324.1;WP_002218664.1;
Q9JZR9	Q9JZR9_NEIMB	unreviewed	Cytochrome c	NMB0923	Neisseria meningitidis serogroup B (strain MC58)	152	NMB0923				2 out of 5		periplasmic space [GO:0042597]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	GO:0005506; GO:0009055; GO:0020037; GO:0042597	periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	AE002098;	AAF41331;		NP_273963.1;WP_002222632.1;
Q9JYU7	Q9JYU7_NEIMB	unreviewed	Peptidase_S24 domain-containing protein	NMB1424	Neisseria meningitidis serogroup B (strain MC58)	342	NMB1424				1 out of 5						AE002098;	AAF41785;		NP_274436.1;
Q9JYN4	Q9JYN4_NEIMB	unreviewed	Universal stress protein	NMB1500	Neisseria meningitidis serogroup B (strain MC58)	154	NMB1500				1 out of 5		cytoplasm [GO:0005737]		GO:0005737	cytoplasm [GO:0005737]	AE002098;	AAF41856;		NP_274508.1;WP_002244191.1;
Q9K0Q3	Q9K0Q3_NEIMB	unreviewed	Na_H_antiporter domain-containing protein	NMB0531	Neisseria meningitidis serogroup B (strain MC58)	506	NMB0531				1 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	AE002098;	AAF40961;		NP_273576.1;WP_002236747.1;
Q9JXV3	Q9JXV3_NEIMB	unreviewed	TsaD domain-containing protein	NMB1871	Neisseria meningitidis serogroup B (strain MC58)	225	NMB1871				1 out of 5	tRNA threonylcarbamoyladenosine modification [GO:0002949]			GO:0002949	tRNA threonylcarbamoyladenosine modification [GO:0002949]	AE002098;	AAF42205;		NP_274867.1;WP_002225786.1;
Q9K0B2	Q9K0B2_NEIMB	unreviewed	Competence protein ComA	comA NMB0702	Neisseria meningitidis serogroup B (strain MC58)	691	NMB0702		comA		1 out of 5	establishment of competence for transformation [GO:0030420]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021; GO:0030420	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; establishment of competence for transformation [GO:0030420]	AE002098;	AAF41119;		NP_273744.1;
Q9JXH9	Q9JXH9_NEIMB	unreviewed	Thiamin pyrophosphokinase-related protein	NMB2041	Neisseria meningitidis serogroup B (strain MC58)	291	NMB2041				1 out of 5			hydrolase activity [GO:0016787]; kinase activity [GO:0016301]	GO:0016301; GO:0016787	hydrolase activity [GO:0016787]; kinase activity [GO:0016301]	AE002098;	AAF42362;		NP_275032.1;WP_002244347.1;
Q9K098	Q9K098_NEIMB	unreviewed	Putative cytochrome	NMB0717	Neisseria meningitidis serogroup B (strain MC58)	138	NMB0717				1 out of 5			electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0009055; GO:0020037; GO:0046872	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	AE002098;	AAF41130;		NP_273759.1;
Q9JYM2	Q9JYM2_NEIMB	unreviewed	Putative transporter	NMB1515	Neisseria meningitidis serogroup B (strain MC58)	436	NMB1515				1 out of 5		integral component of membrane [GO:0016021]	transmembrane transporter activity [GO:0022857]	GO:0016021; GO:0022857	integral component of membrane [GO:0016021]; transmembrane transporter activity [GO:0022857]	AE002098;	AAF41871;		NP_274523.1;WP_002219025.1;
Q9JXC9	Q9JXC9_NEIMB	unreviewed	Uncharacterized protein	NMB2115	Neisseria meningitidis serogroup B (strain MC58)	114	NMB2115				1 out of 5						AE002098;	AAF42427;		NP_275102.1;WP_002219989.1;
Q9JXQ8	Q9JXQ8_NEIMB	unreviewed	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	NMB1925	Neisseria meningitidis serogroup B (strain MC58)	241	NMB1925				2 out of 5	rRNA base methylation [GO:0070475]	cytoplasm [GO:0005737]	rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]	GO:0005737; GO:0070042; GO:0070475	cytoplasm [GO:0005737]; rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]; rRNA base methylation [GO:0070475]	AE002098;	AAF42254;		NP_274919.1;WP_002223081.1;
Q9K0S4	Q9K0S4_NEIMB	unreviewed	Uncharacterized protein	NMB0504	Neisseria meningitidis serogroup B (strain MC58)	71	NMB0504				1 out of 5						AE002098;	AAF40936;		
Q9JZX2	Q9JZX2_NEIMB	unreviewed	Uncharacterized protein	NMB0862	Neisseria meningitidis serogroup B (strain MC58)	39	NMB0862				1 out of 5						AE002098;	AAF41273;		NP_273903.1;
Q9JXT6	Q9JXT6_NEIMB	unreviewed	Uncharacterized protein	NMB1890	Neisseria meningitidis serogroup B (strain MC58)	122	NMB1890				1 out of 5						AE002098;	AAF42224;		NP_274886.1;WP_002225795.1;
Q9JZL2	Q9JZL2_NEIMB	unreviewed	Uncharacterized protein	NMB1004	Neisseria meningitidis serogroup B (strain MC58)	81	NMB1004				1 out of 5						AE002098;	AAF41405;		NP_274039.1;WP_002222576.1;
Q9JXD9	Q9JXD9_NEIMB	unreviewed	Methionine aminopeptidase (MAP) (MetAP) (EC 3.4.11.18) (Peptidase M)	map NMB2093	Neisseria meningitidis serogroup B (strain MC58)	259	NMB2093		map		3 out of 5	protein initiator methionine removal [GO:0070084]		metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]	GO:0046872; GO:0070006; GO:0070084	metal ion binding [GO:0046872]; metalloaminopeptidase activity [GO:0070006]; protein initiator methionine removal [GO:0070084]	AE002098;	AAF42410;		NP_275081.1;WP_002218216.1;
Q9K0J2	Q9K0J2_NEIMB	unreviewed	Histone deacetylase family protein	NMB0605	Neisseria meningitidis serogroup B (strain MC58)	369	NMB0605				1 out of 5						AE002098;	AAF41032;		NP_273649.1;WP_002222843.1;
Q9JYT4	Q9JYT4_NEIMB	unreviewed	Uncharacterized protein	NMB1440	Neisseria meningitidis serogroup B (strain MC58)	237	NMB1440				1 out of 5						AE002098;	AAF41801;		NP_274452.1;WP_002222287.1;
Q9JY70	Q9JY70_NEIMB	unreviewed	Transcriptional regulator, GntR family	NMB1711	Neisseria meningitidis serogroup B (strain MC58)	259	NMB1711				1 out of 5			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	AE002098;	AAF42058;		NP_274714.1;WP_002212609.1;
Q9JZJ7	Q9JZJ7_NEIMB	unreviewed	Transposase, IS30 family	NMB1022	Neisseria meningitidis serogroup B (strain MC58)	321	NMB1022				1 out of 5	DNA integration [GO:0015074]; transposition [GO:0032196]		nucleic acid binding [GO:0003676]; transposase activity [GO:0004803]	GO:0003676; GO:0004803; GO:0015074; GO:0032196	nucleic acid binding [GO:0003676]; transposase activity [GO:0004803]; DNA integration [GO:0015074]; transposition [GO:0032196]	AE002098;	AAF41422;		NP_274056.1;WP_002222411.1;
Q9JYZ8	Q9JYZ8_NEIMB	unreviewed	Uncharacterized protein	NMB1357	Neisseria meningitidis serogroup B (strain MC58)	310	NMB1357				1 out of 5						AE002098;	AAF41731;		NP_274375.1;WP_002225149.1;
Q9K1G2	Q9K1G2_NEIMB	unreviewed	ParA family protein	NMB0191	Neisseria meningitidis serogroup B (strain MC58)	257	NMB0191				1 out of 5						AE002098;	AAF40648;		NP_273249.1;WP_002221868.1;
Q9K0Q0	Q9K0Q0_NEIMB	unreviewed	Glucose/galactose transporter	gluP NMB0535	Neisseria meningitidis serogroup B (strain MC58)	426	NMB0535		gluP		2 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	galactose transmembrane transporter activity [GO:0005354]; glucose transmembrane transporter activity [GO:0005355]	GO:0005354; GO:0005355; GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; galactose transmembrane transporter activity [GO:0005354]; glucose transmembrane transporter activity [GO:0005355]	AE002098;	AAF40964;		NP_273580.1;
Q9JXA5	Q9JXA5_NEIMB	unreviewed	Uncharacterized protein	NMB2149	Neisseria meningitidis serogroup B (strain MC58)	86	NMB2149				1 out of 5						AE002098;	AAF42457;		NP_275134.1;
Q9K0U6	Q9K0U6_NEIMB	unreviewed	Uncharacterized protein	NMB0465	Neisseria meningitidis serogroup B (strain MC58)	233	NMB0465				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	AE002098;	AAF40902;		NP_273512.1;WP_002224946.1;
Q9JZV3	Q9JZV3_NEIMB	unreviewed	Putative type IV pilus assembly protein PilV	NMB0887	Neisseria meningitidis serogroup B (strain MC58)	204	NMB0887				1 out of 5		integral component of membrane [GO:0016021]		GO:0016021	integral component of membrane [GO:0016021]	AE002098;	AAF41297;		NP_273928.1;
Q9JY46	Q9JY46_NEIMB	unreviewed	Pilin gene inverting protein PivNM-2	pivNM-2 NMB1750	Neisseria meningitidis serogroup B (strain MC58)	316	NMB1750		pivNM-2		1 out of 5	transposition, DNA-mediated [GO:0006313]		DNA binding [GO:0003677]; transposase activity [GO:0004803]	GO:0003677; GO:0004803; GO:0006313	DNA binding [GO:0003677]; transposase activity [GO:0004803]; transposition, DNA-mediated [GO:0006313]	AE002098;	AAF42093;		NP_274751.1;WP_002219741.1;
Q9K0F4	Q9K0F4_NEIMB	unreviewed	MafB-related protein	NMB0653	Neisseria meningitidis serogroup B (strain MC58)	422	NMB0653				1 out of 5						AE002098;	AAF62314;		NP_273695.1;WP_002248696.1;
Q9JYP6	Q9JYP6_NEIMB	unreviewed	Uncharacterized protein	NMB1486	Neisseria meningitidis serogroup B (strain MC58)	46	NMB1486				1 out of 5						AE002098;	AAF41842;		NP_274494.1;
Q9JXT1	Q9JXT1_NEIMB	unreviewed	Lipoprotein	mlp NMB1898	Neisseria meningitidis serogroup B (strain MC58)	171	NMB1898		mlp		1 out of 5		outer membrane [GO:0019867]		GO:0019867	outer membrane [GO:0019867]	AE002098;	AAF42229;		NP_274893.1;WP_002225802.1;
Q9JY50	Q9JY50_NEIMB	unreviewed	Uncharacterized protein	NMB1746	Neisseria meningitidis serogroup B (strain MC58)	96	NMB1746				1 out of 5						AE002098;	AAF42089;		WP_002237226.1;
Q9JY32	Q9JY32_NEIMB	unreviewed	Uncharacterized protein	NMB1766	Neisseria meningitidis serogroup B (strain MC58)	337	NMB1766				1 out of 5						AE002098;	AAF42107;		NP_274766.1;WP_002225626.1;
Q9JZK8	Q9JZK8_NEIMB	unreviewed	Uncharacterized protein	NMB1008	Neisseria meningitidis serogroup B (strain MC58)	207	NMB1008				1 out of 5						AE002098;	AAF41409;		NP_274043.1;WP_002222574.1;
Q9K1E6	Q9K1E6_NEIMB	unreviewed	Glutathione-regulated potassium-efflux system protein	kefB NMB0209	Neisseria meningitidis serogroup B (strain MC58)	658	NMB0209		kefB		1 out of 5	potassium ion transport [GO:0006813]	integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]	solute:proton antiporter activity [GO:0015299]	GO:0005887; GO:0006813; GO:0015299; GO:0016020	integral component of plasma membrane [GO:0005887]; membrane [GO:0016020]; solute:proton antiporter activity [GO:0015299]; potassium ion transport [GO:0006813]	AE002098;	AAF40666;		NP_273267.1;WP_002243958.1;
Q9JYB0	Q9JYB0_NEIMB	unreviewed	Antitoxin	NMB1666	Neisseria meningitidis serogroup B (strain MC58)	82	NMB1666				1 out of 5						AE002098;	AAF42015;		NP_274671.1;WP_002212658.1;
Q7DD60	Q7DD60_NEIMB	unreviewed	MlaD domain-containing protein	NMB1964	Neisseria meningitidis serogroup B (strain MC58)	164	NMB1964				1 out of 5			phospholipid binding [GO:0005543]; phospholipid transporter activity [GO:0005548]	GO:0005543; GO:0005548	phospholipid binding [GO:0005543]; phospholipid transporter activity [GO:0005548]	AE002098;	AAF42293;		NP_274958.1;WP_002219881.1;
Q7DDD5	Q7DDD5_NEIMB	unreviewed	Uncharacterized protein	NMB1236	Neisseria meningitidis serogroup B (strain MC58)	92	NMB1236				1 out of 5						AE002098;	AAF41617;		NP_274260.1;WP_002213502.1;
Q9K0X4	Q9K0X4_NEIMB	unreviewed	Probable membrane transporter protein	NMB0432	Neisseria meningitidis serogroup B (strain MC58)	262	NMB0432				1 out of 5		integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]		GO:0005886; GO:0016021	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	AE002098;	AAF40870;		NP_273480.1;WP_002216541.1;
Q9K1E0	Q9K1E0_NEIMB	unreviewed	Putative RNA polymerase sigma-54 factor RpoN	NMB0217	Neisseria meningitidis serogroup B (strain MC58)	283	NMB0217				1 out of 5	DNA-templated transcription, initiation [GO:0006352]		DNA binding [GO:0003677]; DNA-binding transcription activator activity [GO:0001216]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]	GO:0001216; GO:0003677; GO:0003899; GO:0006352; GO:0016987	DNA binding [GO:0003677]; DNA-binding transcription activator activity [GO:0001216]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]	AE002098;	AAF40673;		NP_273274.1;WP_002224812.1;
Q9K1F6	Q9K1F6_NEIMB	unreviewed	Pseudouridine synthase (EC 5.4.99.-)	rluC NMB0198	Neisseria meningitidis serogroup B (strain MC58)	330	NMB0198		rluC		2 out of 5	enzyme-directed rRNA pseudouridine synthesis [GO:0000455]		pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]	GO:0000455; GO:0003723; GO:0009982	pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	AE002098;	AAF40655;		NP_273256.1;WP_002225965.1;
Q9K058	Q9K058_NEIMB	unreviewed	Uncharacterized protein	NMB0762	Neisseria meningitidis serogroup B (strain MC58)	152	NMB0762				1 out of 5						AE002098;	AAF41175;		
